LOAD_AREA_NAM,CUST_GROUP,Date,YEAR,EXPORT,IMPORT,NMI_COUNT,AGRICULTURE,MINING,MANUFACTURING,CONSTRUCTION,UTILITIES,HOSPITALITY,WHOLESALE_TRADE,RETAIL_TRADE,TRANSPORT,INFO_TELECOM,FINANCE,RENTALS,PROFESSIONALS,ADMINISTRATION,ART,OTHER_SERVICES,GOVERNMENT,EDUCATION,HEALTH,HOUSES,SWIS_GRP,SWIS_GRP_LESS_AGRICULTURE,Electricity,CPI_ALL_GROUPS,EXPORT_PER_NMI,IMPORT_PER_NMI
GUILDFORD TERMINAL,SMALL COMMERCIAL,1/06/2011,2011,824059.70,0.00,674.00,15664.40,25896.80,50811.70,46815.60,16810.50,14412.10,27674.60,27823.40,18838.20,8898.10,30963.10,15860.00,47689.90,22189.90,4300.00,12413.50,32581.50,30616.20,35197.40,57915.70,564477.30,42251.40,2.00,1.88,1222.60,0.00
GUILDFORD TERMINAL,SMALL COMMERCIAL,1/06/2012,2012,750495.90,0.00,676.00,19342.50,29171.50,50385.20,42269.30,17344.30,15647.50,30850.80,28984.40,20719.20,8633.70,33417.20,17669.70,52545.80,23075.80,4486.40,12976.90,33864.40,31238.70,38634.10,58620.10,590344.60,39277.60,2.10,1.90,1110.20,0.00
GUILDFORD TERMINAL,SMALL COMMERCIAL,1/06/2013,2013,738085.00,0.00,672.00,20806.60,30364.20,50168.80,43293.60,17382.80,16329.30,31538.20,30259.90,22439.10,8760.60,36029.40,20282.70,56512.80,24025.20,4553.90,12702.30,35814.20,32135.20,43172.00,58844.60,614592.00,38038.00,2.34,1.95,1098.30,0.00
GUILDFORD TERMINAL,SMALL COMMERCIAL,1/06/2014,2014,698291.60,0.00,670.00,24590.40,28064.30,52238.20,46062.20,17323.80,16376.40,30876.90,30752.50,23674.60,9305.70,39337.70,21073.20,54152.20,24624.30,4983.30,13444.90,36936.30,33147.80,46048.10,60881.60,633108.20,36291.20,2.44,2.02,1042.20,0.00
GUILDFORD TERMINAL,SMALL COMMERCIAL,1/06/2015,2015,624150.30,3879.90,674.00,21600.30,26354.60,51080.00,45837.40,17844.60,16693.70,31167.70,30932.10,24132.30,10064.50,41621.60,20776.60,52877.70,23704.20,5304.10,14210.80,38508.70,33371.10,47477.10,62783.40,638290.20,41183.10,2.33,2.04,926.00,5.80
GUILDFORD TERMINAL,SMALL COMMERCIAL,1/06/2016,2016,577442.00,5008.10,675.00,23137.70,25115.30,48732.90,43708.30,17529.40,16504.40,31314.30,31068.20,25122.40,10719.30,39853.90,20765.40,51335.40,21862.30,5271.10,14146.60,40776.40,33584.90,49111.00,64293.00,636036.30,41155.30,2.47,2.05,855.50,7.40
GUILDFORD TERMINAL,SMALL COMMERCIAL,1/06/2017,2017,522919.10,14434.60,676.00,24192.40,24196.20,48289.40,41361.70,16385.10,16115.40,31414.30,31083.00,25648.40,10974.40,41746.00,20062.00,49151.00,20738.70,5293.00,14722.30,38929.80,34049.80,52604.40,65474.90,635420.60,41282.50,2.55,2.06,773.50,21.40
GUILDFORD TERMINAL,SMALL COMMERCIAL,1/06/2018,2018,485761.40,14448.90,672.00,23170.20,24930.80,49895.50,42611.10,16417.00,16592.20,30862.80,30941.00,25179.70,10974.10,43476.40,19708.80,50649.40,20468.50,5423.30,15317.80,39328.40,34628.90,56698.80,66567.80,649398.30,43397.60,2.80,2.09,722.90,21.50
GUILDFORD TERMINAL,SMALL COMMERCIAL,1/06/2019,2019,512586.70,16045.90,671.00,24462.40,25021.90,51109.00,42755.00,16701.80,16883.70,31801.10,31091.70,25970.50,11082.10,44667.30,19706.80,51750.20,20778.30,5527.70,15818.70,39943.80,35443.00,59490.60,67534.60,665209.60,43072.10,3.00,2.12,763.90,23.90
KWINANA,LARGE COMMERCIAL,1/06/2008,2008,55478713.40,0.00,444.00,19106.80,24488.20,47894.30,50636.70,14662.50,13808.60,25212.70,26785.90,17354.90,8249.30,33278.50,13530.10,40271.00,20062.90,3749.40,9520.40,28333.00,28584.20,28296.90,53288.80,522186.40,34182.00,1.34,1.74,124952.10,0.00
KWINANA,LARGE COMMERCIAL,1/06/2009,2009,61931349.10,0.00,463.00,22866.40,25732.60,48545.80,47578.40,14793.70,12658.20,25735.60,26737.00,17277.70,8266.00,33047.60,14890.40,41560.80,19745.90,4091.20,10258.10,29588.10,29750.20,30227.60,54362.70,532136.60,31496.20,1.47,1.77,133761.00,0.00
KWINANA,LARGE COMMERCIAL,1/06/2010,2010,71266720.00,0.00,478.00,17815.80,25524.60,49064.10,47378.70,15329.20,12618.10,26159.40,27160.30,17560.90,8661.90,32055.00,15271.40,43759.10,20519.90,4170.90,11117.90,29959.80,30255.20,32317.40,55615.00,542246.30,37799.10,1.82,1.83,149093.60,0.00
KWINANA,LARGE COMMERCIAL,1/06/2011,2011,69585617.40,0.00,486.00,15664.40,25896.80,50811.70,46815.60,16810.50,14412.10,27674.60,27823.40,18838.20,8898.10,30963.10,15860.00,47689.90,22189.90,4300.00,12413.50,32581.50,30616.20,35197.40,57915.70,564477.30,42251.40,2.00,1.88,143180.30,0.00
KWINANA,LARGE COMMERCIAL,1/06/2012,2012,76817245.00,0.00,500.00,19342.50,29171.50,50385.20,42269.30,17344.30,15647.50,30850.80,28984.40,20719.20,8633.70,33417.20,17669.70,52545.80,23075.80,4486.40,12976.90,33864.40,31238.70,38634.10,58620.10,590344.60,39277.60,2.10,1.90,153634.50,0.00
KWINANA,LARGE COMMERCIAL,1/06/2013,2013,76570204.80,0.00,511.00,20806.60,30364.20,50168.80,43293.60,17382.80,16329.30,31538.20,30259.90,22439.10,8760.60,36029.40,20282.70,56512.80,24025.20,4553.90,12702.30,35814.20,32135.20,43172.00,58844.60,614592.00,38038.00,2.34,1.95,149843.80,0.00
KWINANA,LARGE COMMERCIAL,1/06/2014,2014,83121575.50,6.30,525.00,24590.40,28064.30,52238.20,46062.20,17323.80,16376.40,30876.90,30752.50,23674.60,9305.70,39337.70,21073.20,54152.20,24624.30,4983.30,13444.90,36936.30,33147.80,46048.10,60881.60,633108.20,36291.20,2.44,2.02,158326.80,0.00
KWINANA,LARGE COMMERCIAL,1/06/2015,2015,107447578.90,37.20,543.00,21600.30,26354.60,51080.00,45837.40,17844.60,16693.70,31167.70,30932.10,24132.30,10064.50,41621.60,20776.60,52877.70,23704.20,5304.10,14210.80,38508.70,33371.10,47477.10,62783.40,638290.20,41183.10,2.33,2.04,197877.70,0.10
KWINANA,LARGE COMMERCIAL,1/06/2016,2016,119749336.60,14.60,568.00,23137.70,25115.30,48732.90,43708.30,17529.40,16504.40,31314.30,31068.20,25122.40,10719.30,39853.90,20765.40,51335.40,21862.30,5271.10,14146.60,40776.40,33584.90,49111.00,64293.00,636036.30,41155.30,2.47,2.05,210826.30,0.00
KWINANA,LARGE COMMERCIAL,1/06/2017,2017,121605357.30,4516.60,581.00,24192.40,24196.20,48289.40,41361.70,16385.10,16115.40,31414.30,31083.00,25648.40,10974.40,41746.00,20062.00,49151.00,20738.70,5293.00,14722.30,38929.80,34049.80,52604.40,65474.90,635420.60,41282.50,2.55,2.06,209303.50,7.80
KWINANA,LARGE COMMERCIAL,1/06/2018,2018,122234980.00,27725.50,595.00,23170.20,24930.80,49895.50,42611.10,16417.00,16592.20,30862.80,30941.00,25179.70,10974.10,43476.40,19708.80,50649.40,20468.50,5423.30,15317.80,39328.40,34628.90,56698.80,66567.80,649398.30,43397.60,2.80,2.09,205436.90,46.60
KWINANA,LARGE COMMERCIAL,1/06/2019,2019,125812246.70,54663.80,607.00,24462.40,25021.90,51109.00,42755.00,16701.80,16883.70,31801.10,31091.70,25970.50,11082.10,44667.30,19706.80,51750.20,20778.30,5527.70,15818.70,39943.80,35443.00,59490.60,67534.60,665209.60,43072.10,3.00,2.12,207268.90,90.10
KWINANA,OTHER,1/06/2008,2008,23903680.40,5344001.90,10182.00,19106.80,24488.20,47894.30,50636.70,14662.50,13808.60,25212.70,26785.90,17354.90,8249.30,33278.50,13530.10,40271.00,20062.90,3749.40,9520.40,28333.00,28584.20,28296.90,53288.80,522186.40,34182.00,1.34,1.74,2347.60,524.80
KWINANA,OTHER,1/06/2009,2009,23937337.60,4727833.70,10616.00,22866.40,25732.60,48545.80,47578.40,14793.70,12658.20,25735.60,26737.00,17277.70,8266.00,33047.60,14890.40,41560.80,19745.90,4091.20,10258.10,29588.10,29750.20,30227.60,54362.70,532136.60,31496.20,1.47,1.77,2254.80,445.30
KWINANA,OTHER,1/06/2010,2010,24561733.40,5407311.80,10811.00,17815.80,25524.60,49064.10,47378.70,15329.20,12618.10,26159.40,27160.30,17560.90,8661.90,32055.00,15271.40,43759.10,20519.90,4170.90,11117.90,29959.80,30255.20,32317.40,55615.00,542246.30,37799.10,1.82,1.83,2271.90,500.20
KWINANA,OTHER,1/06/2011,2011,24903231.70,4775463.90,11036.00,15664.40,25896.80,50811.70,46815.60,16810.50,14412.10,27674.60,27823.40,18838.20,8898.10,30963.10,15860.00,47689.90,22189.90,4300.00,12413.50,32581.50,30616.20,35197.40,57915.70,564477.30,42251.40,2.00,1.88,2256.50,432.70
KWINANA,OTHER,1/06/2012,2012,26335773.50,5185927.60,11229.00,19342.50,29171.50,50385.20,42269.30,17344.30,15647.50,30850.80,28984.40,20719.20,8633.70,33417.20,17669.70,52545.80,23075.80,4486.40,12976.90,33864.40,31238.70,38634.10,58620.10,590344.60,39277.60,2.10,1.90,2345.30,461.80
KWINANA,OTHER,1/06/2013,2013,25810621.60,5569292.80,11444.00,20806.60,30364.20,50168.80,43293.60,17382.80,16329.30,31538.20,30259.90,22439.10,8760.60,36029.40,20282.70,56512.80,24025.20,4553.90,12702.30,35814.20,32135.20,43172.00,58844.60,614592.00,38038.00,2.34,1.95,2255.40,486.70
KWINANA,OTHER,1/06/2014,2014,25539304.50,6463430.70,11605.00,24590.40,28064.30,52238.20,46062.20,17323.80,16376.40,30876.90,30752.50,23674.60,9305.70,39337.70,21073.20,54152.20,24624.30,4983.30,13444.90,36936.30,33147.80,46048.10,60881.60,633108.20,36291.20,2.44,2.02,2200.70,557.00
KWINANA,OTHER,1/06/2015,2015,25548063.70,6012034.30,11867.00,21600.30,26354.60,51080.00,45837.40,17844.60,16693.70,31167.70,30932.10,24132.30,10064.50,41621.60,20776.60,52877.70,23704.20,5304.10,14210.80,38508.70,33371.10,47477.10,62783.40,638290.20,41183.10,2.33,2.04,2152.90,506.60
KWINANA,OTHER,1/06/2016,2016,25474118.90,6713511.70,12164.00,23137.70,25115.30,48732.90,43708.30,17529.40,16504.40,31314.30,31068.20,25122.40,10719.30,39853.90,20765.40,51335.40,21862.30,5271.10,14146.60,40776.40,33584.90,49111.00,64293.00,636036.30,41155.30,2.47,2.05,2094.20,551.90
KWINANA,OTHER,1/06/2017,2017,24694812.00,7070222.20,12514.00,24192.40,24196.20,48289.40,41361.70,16385.10,16115.40,31414.30,31083.00,25648.40,10974.40,41746.00,20062.00,49151.00,20738.70,5293.00,14722.30,38929.80,34049.80,52604.40,65474.90,635420.60,41282.50,2.55,2.06,1973.40,565.00
KWINANA,OTHER,1/06/2018,2018,25679597.60,7509905.10,12855.00,23170.20,24930.80,49895.50,42611.10,16417.00,16592.20,30862.80,30941.00,25179.70,10974.10,43476.40,19708.80,50649.40,20468.50,5423.30,15317.80,39328.40,34628.90,56698.80,66567.80,649398.30,43397.60,2.80,2.09,1997.60,584.20
KWINANA,OTHER,1/06/2019,2019,25938370.20,6030564.70,13157.00,24462.40,25021.90,51109.00,42755.00,16701.80,16883.70,31801.10,31091.70,25970.50,11082.10,44667.30,19706.80,51750.20,20778.30,5527.70,15818.70,39943.80,35443.00,59490.60,67534.60,665209.60,43072.10,3.00,2.12,1971.50,458.40
KWINANA,RESIDENTIAL,1/06/2008,2008,51508526.10,5421.50,109610.00,19106.80,24488.20,47894.30,50636.70,14662.50,13808.60,25212.70,26785.90,17354.90,8249.30,33278.50,13530.10,40271.00,20062.90,3749.40,9520.40,28333.00,28584.20,28296.90,53288.80,522186.40,34182.00,1.34,1.74,469.90,0.00
KWINANA,RESIDENTIAL,1/06/2009,2009,52051474.00,51801.00,112056.00,22866.40,25732.60,48545.80,47578.40,14793.70,12658.20,25735.60,26737.00,17277.70,8266.00,33047.60,14890.40,41560.80,19745.90,4091.20,10258.10,29588.10,29750.20,30227.60,54362.70,532136.60,31496.20,1.47,1.77,464.50,0.50
KWINANA,RESIDENTIAL,1/06/2010,2010,52739457.10,249235.30,115143.00,17815.80,25524.60,49064.10,47378.70,15329.20,12618.10,26159.40,27160.30,17560.90,8661.90,32055.00,15271.40,43759.10,20519.90,4170.90,11117.90,29959.80,30255.20,32317.40,55615.00,542246.30,37799.10,1.82,1.83,458.00,2.20
KWINANA,RESIDENTIAL,1/06/2011,2011,52242049.70,969111.00,118557.00,15664.40,25896.80,50811.70,46815.60,16810.50,14412.10,27674.60,27823.40,18838.20,8898.10,30963.10,15860.00,47689.90,22189.90,4300.00,12413.50,32581.50,30616.20,35197.40,57915.70,564477.30,42251.40,2.00,1.88,440.60,8.20
KWINANA,RESIDENTIAL,1/06/2012,2012,51226624.10,2005893.70,121419.00,19342.50,29171.50,50385.20,42269.30,17344.30,15647.50,30850.80,28984.40,20719.20,8633.70,33417.20,17669.70,52545.80,23075.80,4486.40,12976.90,33864.40,31238.70,38634.10,58620.10,590344.60,39277.60,2.10,1.90,421.90,16.50
KWINANA,RESIDENTIAL,1/06/2013,2013,51825104.40,2864492.30,124445.00,20806.60,30364.20,50168.80,43293.60,17382.80,16329.30,31538.20,30259.90,22439.10,8760.60,36029.40,20282.70,56512.80,24025.20,4553.90,12702.30,35814.20,32135.20,43172.00,58844.60,614592.00,38038.00,2.34,1.95,416.40,23.00
KWINANA,RESIDENTIAL,1/06/2014,2014,51524050.20,3740551.30,128994.00,24590.40,28064.30,52238.20,46062.20,17323.80,16376.40,30876.90,30752.50,23674.60,9305.70,39337.70,21073.20,54152.20,24624.30,4983.30,13444.90,36936.30,33147.80,46048.10,60881.60,633108.20,36291.20,2.44,2.02,399.40,29.00
KWINANA,RESIDENTIAL,1/06/2015,2015,52038610.60,4763147.30,134239.00,21600.30,26354.60,51080.00,45837.40,17844.60,16693.70,31167.70,30932.10,24132.30,10064.50,41621.60,20776.60,52877.70,23704.20,5304.10,14210.80,38508.70,33371.10,47477.10,62783.40,638290.20,41183.10,2.33,2.04,387.70,35.50
KWINANA,RESIDENTIAL,1/06/2016,2016,56488537.80,5619873.30,139673.00,23137.70,25115.30,48732.90,43708.30,17529.40,16504.40,31314.30,31068.20,25122.40,10719.30,39853.90,20765.40,51335.40,21862.30,5271.10,14146.60,40776.40,33584.90,49111.00,64293.00,636036.30,41155.30,2.47,2.05,404.40,40.20
KWINANA,RESIDENTIAL,1/06/2017,2017,52104253.10,7468168.30,143346.00,24192.40,24196.20,48289.40,41361.70,16385.10,16115.40,31414.30,31083.00,25648.40,10974.40,41746.00,20062.00,49151.00,20738.70,5293.00,14722.30,38929.80,34049.80,52604.40,65474.90,635420.60,41282.50,2.55,2.06,363.50,52.10
KWINANA,RESIDENTIAL,1/06/2018,2018,52124163.60,9508723.30,146339.00,23170.20,24930.80,49895.50,42611.10,16417.00,16592.20,30862.80,30941.00,25179.70,10974.10,43476.40,19708.80,50649.40,20468.50,5423.30,15317.80,39328.40,34628.90,56698.80,66567.80,649398.30,43397.60,2.80,2.09,356.20,65.00
KWINANA,RESIDENTIAL,1/06/2019,2019,52213511.80,12671041.90,148742.00,24462.40,25021.90,51109.00,42755.00,16701.80,16883.70,31801.10,31091.70,25970.50,11082.10,44667.30,19706.80,51750.20,20778.30,5527.70,15818.70,39943.80,35443.00,59490.60,67534.60,665209.60,43072.10,3.00,2.12,351.00,85.20
KWINANA,SMALL COMMERCIAL,1/06/2008,2008,538734.20,0.00,398.00,19106.80,24488.20,47894.30,50636.70,14662.50,13808.60,25212.70,26785.90,17354.90,8249.30,33278.50,13530.10,40271.00,20062.90,3749.40,9520.40,28333.00,28584.20,28296.90,53288.80,522186.40,34182.00,1.34,1.74,1353.60,0.00
KWINANA,SMALL COMMERCIAL,1/06/2009,2009,472030.30,0.00,400.00,22866.40,25732.60,48545.80,47578.40,14793.70,12658.20,25735.60,26737.00,17277.70,8266.00,33047.60,14890.40,41560.80,19745.90,4091.20,10258.10,29588.10,29750.20,30227.60,54362.70,532136.60,31496.20,1.47,1.77,1180.10,0.00
KWINANA,SMALL COMMERCIAL,1/06/2010,2010,446582.00,0.00,400.00,17815.80,25524.60,49064.10,47378.70,15329.20,12618.10,26159.40,27160.30,17560.90,8661.90,32055.00,15271.40,43759.10,20519.90,4170.90,11117.90,29959.80,30255.20,32317.40,55615.00,542246.30,37799.10,1.82,1.83,1116.50,0.00
KWINANA,SMALL COMMERCIAL,1/06/2011,2011,387031.60,0.00,400.00,15664.40,25896.80,50811.70,46815.60,16810.50,14412.10,27674.60,27823.40,18838.20,8898.10,30963.10,15860.00,47689.90,22189.90,4300.00,12413.50,32581.50,30616.20,35197.40,57915.70,564477.30,42251.40,2.00,1.88,967.60,0.00
KWINANA,SMALL COMMERCIAL,1/06/2012,2012,378618.50,0.00,400.00,19342.50,29171.50,50385.20,42269.30,17344.30,15647.50,30850.80,28984.40,20719.20,8633.70,33417.20,17669.70,52545.80,23075.80,4486.40,12976.90,33864.40,31238.70,38634.10,58620.10,590344.60,39277.60,2.10,1.90,946.50,0.00
KWINANA,SMALL COMMERCIAL,1/06/2013,2013,369444.40,0.00,400.00,20806.60,30364.20,50168.80,43293.60,17382.80,16329.30,31538.20,30259.90,22439.10,8760.60,36029.40,20282.70,56512.80,24025.20,4553.90,12702.30,35814.20,32135.20,43172.00,58844.60,614592.00,38038.00,2.34,1.95,923.60,0.00
KWINANA,SMALL COMMERCIAL,1/06/2014,2014,352454.70,0.00,400.00,24590.40,28064.30,52238.20,46062.20,17323.80,16376.40,30876.90,30752.50,23674.60,9305.70,39337.70,21073.20,54152.20,24624.30,4983.30,13444.90,36936.30,33147.80,46048.10,60881.60,633108.20,36291.20,2.44,2.02,881.10,0.00
KWINANA,SMALL COMMERCIAL,1/06/2015,2015,308179.80,0.00,400.00,21600.30,26354.60,51080.00,45837.40,17844.60,16693.70,31167.70,30932.10,24132.30,10064.50,41621.60,20776.60,52877.70,23704.20,5304.10,14210.80,38508.70,33371.10,47477.10,62783.40,638290.20,41183.10,2.33,2.04,770.40,0.00
KWINANA,SMALL COMMERCIAL,1/06/2016,2016,269566.00,2353.10,400.00,23137.70,25115.30,48732.90,43708.30,17529.40,16504.40,31314.30,31068.20,25122.40,10719.30,39853.90,20765.40,51335.40,21862.30,5271.10,14146.60,40776.40,33584.90,49111.00,64293.00,636036.30,41155.30,2.47,2.05,673.90,5.90
KWINANA,SMALL COMMERCIAL,1/06/2017,2017,254390.60,6299.10,400.00,24192.40,24196.20,48289.40,41361.70,16385.10,16115.40,31414.30,31083.00,25648.40,10974.40,41746.00,20062.00,49151.00,20738.70,5293.00,14722.30,38929.80,34049.80,52604.40,65474.90,635420.60,41282.50,2.55,2.06,636.00,15.70
KWINANA,SMALL COMMERCIAL,1/06/2018,2018,236038.50,5998.10,400.00,23170.20,24930.80,49895.50,42611.10,16417.00,16592.20,30862.80,30941.00,25179.70,10974.10,43476.40,19708.80,50649.40,20468.50,5423.30,15317.80,39328.40,34628.90,56698.80,66567.80,649398.30,43397.60,2.80,2.09,590.10,15.00
KWINANA,SMALL COMMERCIAL,1/06/2019,2019,195081.10,10168.80,400.00,24462.40,25021.90,51109.00,42755.00,16701.80,16883.70,31801.10,31091.70,25970.50,11082.10,44667.30,19706.80,51750.20,20778.30,5527.70,15818.70,39943.80,35443.00,59490.60,67534.60,665209.60,43072.10,3.00,2.12,487.70,25.40
MANDURAH,LARGE COMMERCIAL,1/06/2008,2008,32329629.70,0.00,546.00,19106.80,24488.20,47894.30,50636.70,14662.50,13808.60,25212.70,26785.90,17354.90,8249.30,33278.50,13530.10,40271.00,20062.90,3749.40,9520.40,28333.00,28584.20,28296.90,53288.80,522186.40,34182.00,1.34,1.74,59211.80,0.00
MANDURAH,LARGE COMMERCIAL,1/06/2009,2009,27931332.30,0.00,584.00,22866.40,25732.60,48545.80,47578.40,14793.70,12658.20,25735.60,26737.00,17277.70,8266.00,33047.60,14890.40,41560.80,19745.90,4091.20,10258.10,29588.10,29750.20,30227.60,54362.70,532136.60,31496.20,1.47,1.77,47827.60,0.00
MANDURAH,LARGE COMMERCIAL,1/06/2010,2010,29661853.20,0.00,616.00,17815.80,25524.60,49064.10,47378.70,15329.20,12618.10,26159.40,27160.30,17560.90,8661.90,32055.00,15271.40,43759.10,20519.90,4170.90,11117.90,29959.80,30255.20,32317.40,55615.00,542246.30,37799.10,1.82,1.83,48152.40,0.00
MANDURAH,LARGE COMMERCIAL,1/06/2011,2011,32595683.00,0.00,651.00,15664.40,25896.80,50811.70,46815.60,16810.50,14412.10,27674.60,27823.40,18838.20,8898.10,30963.10,15860.00,47689.90,22189.90,4300.00,12413.50,32581.50,30616.20,35197.40,57915.70,564477.30,42251.40,2.00,1.88,50070.20,0.00
MANDURAH,LARGE COMMERCIAL,1/06/2012,2012,35648734.80,0.00,660.00,19342.50,29171.50,50385.20,42269.30,17344.30,15647.50,30850.80,28984.40,20719.20,8633.70,33417.20,17669.70,52545.80,23075.80,4486.40,12976.90,33864.40,31238.70,38634.10,58620.10,590344.60,39277.60,2.10,1.90,54013.20,0.00
MANDURAH,LARGE COMMERCIAL,1/06/2013,2013,39920029.40,0.00,669.00,20806.60,30364.20,50168.80,43293.60,17382.80,16329.30,31538.20,30259.90,22439.10,8760.60,36029.40,20282.70,56512.80,24025.20,4553.90,12702.30,35814.20,32135.20,43172.00,58844.60,614592.00,38038.00,2.34,1.95,59671.20,0.00
MANDURAH,LARGE COMMERCIAL,1/06/2014,2014,49136622.10,117.20,680.00,24590.40,28064.30,52238.20,46062.20,17323.80,16376.40,30876.90,30752.50,23674.60,9305.70,39337.70,21073.20,54152.20,24624.30,4983.30,13444.90,36936.30,33147.80,46048.10,60881.60,633108.20,36291.20,2.44,2.02,72259.70,0.20
MANDURAH,LARGE COMMERCIAL,1/06/2015,2015,50922453.30,106.00,712.00,21600.30,26354.60,51080.00,45837.40,17844.60,16693.70,31167.70,30932.10,24132.30,10064.50,41621.60,20776.60,52877.70,23704.20,5304.10,14210.80,38508.70,33371.10,47477.10,62783.40,638290.20,41183.10,2.33,2.04,71520.30,0.10
MANDURAH,LARGE COMMERCIAL,1/06/2016,2016,61973959.80,169.20,752.00,23137.70,25115.30,48732.90,43708.30,17529.40,16504.40,31314.30,31068.20,25122.40,10719.30,39853.90,20765.40,51335.40,21862.30,5271.10,14146.60,40776.40,33584.90,49111.00,64293.00,636036.30,41155.30,2.47,2.05,82412.20,0.20
MANDURAH,LARGE COMMERCIAL,1/06/2017,2017,68685890.60,2979.00,787.00,24192.40,24196.20,48289.40,41361.70,16385.10,16115.40,31414.30,31083.00,25648.40,10974.40,41746.00,20062.00,49151.00,20738.70,5293.00,14722.30,38929.80,34049.80,52604.40,65474.90,635420.60,41282.50,2.55,2.06,87275.60,3.80
MANDURAH,LARGE COMMERCIAL,1/06/2018,2018,71926765.60,894.80,815.00,23170.20,24930.80,49895.50,42611.10,16417.00,16592.20,30862.80,30941.00,25179.70,10974.10,43476.40,19708.80,50649.40,20468.50,5423.30,15317.80,39328.40,34628.90,56698.80,66567.80,649398.30,43397.60,2.80,2.09,88253.70,1.10
MANDURAH,LARGE COMMERCIAL,1/06/2019,2019,59475544.20,26400.00,823.00,24462.40,25021.90,51109.00,42755.00,16701.80,16883.70,31801.10,31091.70,25970.50,11082.10,44667.30,19706.80,51750.20,20778.30,5527.70,15818.70,39943.80,35443.00,59490.60,67534.60,665209.60,43072.10,3.00,2.12,72266.80,32.10
MANDURAH,OTHER,1/06/2008,2008,28325409.70,2.90,15623.00,19106.80,24488.20,47894.30,50636.70,14662.50,13808.60,25212.70,26785.90,17354.90,8249.30,33278.50,13530.10,40271.00,20062.90,3749.40,9520.40,28333.00,28584.20,28296.90,53288.80,522186.40,34182.00,1.34,1.74,1813.10,0.00
MANDURAH,OTHER,1/06/2009,2009,30206759.30,17.80,16544.00,22866.40,25732.60,48545.80,47578.40,14793.70,12658.20,25735.60,26737.00,17277.70,8266.00,33047.60,14890.40,41560.80,19745.90,4091.20,10258.10,29588.10,29750.20,30227.60,54362.70,532136.60,31496.20,1.47,1.77,1825.80,0.00
MANDURAH,OTHER,1/06/2010,2010,31979288.40,3443.70,17270.00,17815.80,25524.60,49064.10,47378.70,15329.20,12618.10,26159.40,27160.30,17560.90,8661.90,32055.00,15271.40,43759.10,20519.90,4170.90,11117.90,29959.80,30255.20,32317.40,55615.00,542246.30,37799.10,1.82,1.83,1851.70,0.20
MANDURAH,OTHER,1/06/2011,2011,32959846.50,18085.90,18043.00,15664.40,25896.80,50811.70,46815.60,16810.50,14412.10,27674.60,27823.40,18838.20,8898.10,30963.10,15860.00,47689.90,22189.90,4300.00,12413.50,32581.50,30616.20,35197.40,57915.70,564477.30,42251.40,2.00,1.88,1826.70,1.00
MANDURAH,OTHER,1/06/2012,2012,33711294.60,49116.00,18416.00,19342.50,29171.50,50385.20,42269.30,17344.30,15647.50,30850.80,28984.40,20719.20,8633.70,33417.20,17669.70,52545.80,23075.80,4486.40,12976.90,33864.40,31238.70,38634.10,58620.10,590344.60,39277.60,2.10,1.90,1830.50,2.70
MANDURAH,OTHER,1/06/2013,2013,34958409.60,83640.60,18778.00,20806.60,30364.20,50168.80,43293.60,17382.80,16329.30,31538.20,30259.90,22439.10,8760.60,36029.40,20282.70,56512.80,24025.20,4553.90,12702.30,35814.20,32135.20,43172.00,58844.60,614592.00,38038.00,2.34,1.95,1861.70,4.50
MANDURAH,OTHER,1/06/2014,2014,34863122.40,145202.90,19147.00,24590.40,28064.30,52238.20,46062.20,17323.80,16376.40,30876.90,30752.50,23674.60,9305.70,39337.70,21073.20,54152.20,24624.30,4983.30,13444.90,36936.30,33147.80,46048.10,60881.60,633108.20,36291.20,2.44,2.02,1820.80,7.60
MANDURAH,OTHER,1/06/2015,2015,35099874.50,246814.10,19702.00,21600.30,26354.60,51080.00,45837.40,17844.60,16693.70,31167.70,30932.10,24132.30,10064.50,41621.60,20776.60,52877.70,23704.20,5304.10,14210.80,38508.70,33371.10,47477.10,62783.40,638290.20,41183.10,2.33,2.04,1781.50,12.50
MANDURAH,OTHER,1/06/2016,2016,35408818.10,410391.70,20354.00,23137.70,25115.30,48732.90,43708.30,17529.40,16504.40,31314.30,31068.20,25122.40,10719.30,39853.90,20765.40,51335.40,21862.30,5271.10,14146.60,40776.40,33584.90,49111.00,64293.00,636036.30,41155.30,2.47,2.05,1739.60,20.20
